7.144465467490923594e-01,7.279761699411400055e-01
-7.136487820451102859e-01,7.409218324290919311e-01
-9.178248960384307598e-01,-4.352921549719616645e-01
-7.205699679197070662e-01,-6.896586885715514370e-01
-3.438576728232348861e-02,1.009867758866316967e+00
-4.551105923117781393e-01,9.054462267362800576e-01
-9.371555825049910915e-01,-3.325288359856903297e-01
-1.007512157574695255e+00,5.237456043540666441e-03
6.090635724467322598e-01,8.006881282111436571e-01
-9.202870225299008000e-01,-3.501540130397684525e-01
-6.457133136904876780e-01,7.529204420637032324e-01
-6.499761069888998488e-01,-7.396111416848588638e-01
-8.470162021378790929e-01,-4.778242820375236954e-01
-7.722109673668619001e-01,-5.872617419312877729e-01
-6.041920562970549691e-01,-7.795941394183227846e-01
-5.936989948380994031e-01,7.876396328666155355e-01
-7.743605582370228779e-01,6.146013180760779848e-01
-6.760021367714545981e-01,-6.923455347429311457e-01
-8.543225489705627007e-01,5.001720666075417654e-01
-9.828159986572567730e-01,1.440568985587860895e-01
-9.697330541553559335e-01,2.248944171967290628e-01
-9.212852896710865824e-02,-9.950943153130136221e-01
-4.411572345711755605e-01,-8.830124116531922196e-01
-7.457906028606103854e-01,-5.924179694129960705e-01
-7.177289964719839599e-01,6.613914957788878946e-01
-9.805852285102418797e-01,7.286802697251930361e-02
-9.720725359273542088e-01,-8.420903905034943238e-02
1.471613733447633444e-02,-9.973877821550805045e-01
-8.960382340434235315e-01,4.174184743615303450e-01
-5.470892563674280007e-01,-8.076599848406319504e-01
-2.785043696762822263e-01,-9.392719910735636279e-01
-2.426693348388951343e-01,-9.509888806949666762e-01
-3.769883414952824308e-01,9.150187166191248167e-01
2.317460967577072983e-01,-9.774210210630258633e-01
-4.772222262660714698e-01,-8.353563437126594327e-01
-5.204168622585024773e-01,-8.084462492294541835e-01
-4.980342186923830683e-01,8.430219140552277501e-01
-2.853023241673036114e-01,9.409935752099859441e-01
-1.381915987625000897e-01,9.754410656238753363e-01
3.948150210002249194e-01,-9.248293540530989620e-01
-9.041403688829086072e-01,3.667437634493574405e-01
1.023679616050104046e+00,-6.812947648948232404e-02
2.821791701754989279e-01,-9.424416681834010268e-01
3.068790814330801808e-01,9.336537146496010076e-01
6.139294233292991176e-01,7.540089699431066217e-01
4.762781920139521064e-01,8.472312350661486136e-01
4.699564081001991189e-01,-8.716715420851171015e-01
6.065972573403070056e-01,-7.873790088750822758e-01
8.617761797810432611e-01,4.905205672406485751e-01
3.504565713472214683e-01,9.107096736297292106e-01
9.988037356764017938e-01,2.671689992791201340e-02
7.654759400095154653e-01,5.952362921288673059e-01
7.850304352873316294e-01,5.709394930934039714e-01
8.484115102293154909e-01,4.903672811061202674e-01
9.098157389477034007e-01,3.687002239796162706e-01
1.681755487911020808e-01,9.582108459711755621e-01
4.098752099360328249e-01,8.689942382881910010e-01
9.664431123081419495e-01,-2.710424816600769948e-01
6.602062984620242769e-01,-7.223875801859434009e-01
5.261388773091144611e-01,7.896620659770337003e-01
-5.051303895233041352e-01,8.047180705617834606e-01
7.125232725615828766e-01,-6.583656731832507880e-01
7.919391137724298702e-01,-5.704247475127355305e-01
7.555594888312066049e-01,-6.052305305112736233e-01
6.070098981944744843e-01,7.238949850355623772e-01
9.383630732949974629e-01,-3.030637869962666819e-01
9.635549344485895285e-01,-1.993407401862915818e-01
5.545560244044460685e-01,-7.878430332214975129e-01
8.619918225830963676e-01,-4.444932337414300716e-01
9.123647325723416301e-01,-3.501318169411096748e-01
